Date,url,code,Company,Description
2011/05/19,labs.chinamobile.com,China,China Mobile Research Center,"China Mobile research Center aims to extend the innovation footprint of China Mobile in Silicon Valley and foster collaboration with top-notch industrial and academic institutions in the telecommunication ecosystem.  Collaborating with the China Mobile Research Institution in China, a variety of projects in the areas of TD-LTE, Cloud Computing, IC & Terminal, Network etc are underway.  The Research Center is officially opened in January of 2009.  "
2011/10/05,labs.chinamobile.com,China,China Mobile Research Center,"China Mobile research Center aims to extend the innovation footprint of China Mobile in Silicon Valley and foster collaboration with top-notch industrial and academic institutions in the telecommunication ecosystem.  Collaborating with the China Mobile Research Institution in China, a variety of projects in the areas of TD-LTE, Cloud Computing, IC & Terminal, Network etc are underway.  The Research Center is officially opened in January of 2009.  "
2012/02/29,labs.chinamobile.com,China,China Mobile Research Center,"China Mobile research Center aims to extend the innovation footprint of China Mobile in Silicon Valley and foster collaboration with top-notch industrial and academic institutions in the telecommunication ecosystem.  Collaborating with the China Mobile Research Institution in China, a variety of projects in the areas of TD-LTE, Cloud Computing, IC & Terminal, Network etc are underway.  The Research Center is officially opened in January of 2009.  "
2012/06/26,labs.chinamobile.com,China,China Mobile Research Center,"China Mobile research Center aims to extend the innovation footprint of China Mobile in Silicon Valley and foster collaboration with top-notch industrial and academic institutions in the telecommunication ecosystem.  Collaborating with the China Mobile Research Institution in China, a variety of projects in the areas of TD-LTE, Cloud Computing, IC & Terminal, Network etc are underway.  The Research Center is officially opened in January of 2009.  "
2013/05/09,labs.chinamobile.com,China,China Mobile Research Center,"China Mobile research Center aims to extend the innovation footprint of China Mobile in Silicon Valley and foster collaboration with top-notch industrial and academic institutions in the telecommunication ecosystem.  Collaborating with the China Mobile Research Institution in China, a variety of projects in the areas of TD-LTE, Cloud Computing, IC & Terminal, Network etc are underway.  The Research Center is officially opened in January of 2009.  "
2014/07/17,labs.chinamobile.com,China,China Mobile Research Center,"China Mobile Technology(USA) aims to extend the innovation footprint of China Mobile in Silicon Valley and foster collaboration with top-notch industrial and academic institutions in the telecommunication ecosystem.  Collaborating with the China Mobile Research Institution in China, a variety of projects in the areas of TD-LTE, Cloud Computing, IC & Terminal, Network etc are underway.  The Research Center is officially opened in January of 2009.  "
2015/02/17,labs.chinamobile.com,China,China Mobile Research Center,"China Mobile Technology(USA) aims to extend the innovation footprint of China Mobile in Silicon Valley and foster collaboration with top-notch industrial and academic institutions in the telecommunication ecosystem.  Collaborating with the China Mobile Research Institution in China, a variety of projects in the areas of TD-LTE, Cloud Computing, IC & Terminal, Network etc are underway.  The Research Center is officially opened in January of 2009.  "
2017/11/14,labs.chinamobile.com,China,China Mobile Research Center,"China Mobile Research Institute (CMRI) is directly under China Mobile Communications Corporation (CMCC).  The CMRI specializes in broad research and technology areas of Telecommunications and IT fields, including wireless access technology, future network technology, strategic research, service technology, Internet of things research, IT and Big Data, industry and market research, operational support, etc.  Its mission is to become the engine to drive innovations within China Mobile. "
2018/02/11,labs.chinamobile.com,China,China Mobile Research Center,"China Mobile Research Institute (CMRI) is directly under China Mobile Communications Corporation (CMCC).  The CMRI specializes in broad research and technology areas of Telecommunications and IT fields, including wireless access technology, future network technology, strategic research, service technology, Internet of things research, IT and Big Data, industry and market research, operational support, etc.  Its mission is to become the engine to drive innovations within China Mobile. "
2018/09/11,labs.chinamobile.com,China,China Mobile Research Center,"China Mobile Research Institute (CMRI) is directly under China Mobile Communications Corporation (CMCC).  The CMRI specializes in broad research and technology areas of Telecommunications and IT fields, including wireless access technology, future network technology, strategic research, service technology, Internet of things research, IT and Big Data, industry and market research, operational support, etc.  Its mission is to become the engine to drive innovations within China Mobile. "
